date,ind_id,logva,va_level,va_growth
2000-12-01,MIN3,5.030126083134704,152.9522961848909,-9.320518740713446
2001-01-01,MIN3,4.580576458420713,97.5706234060759,-44.9549624713991
2001-02-01,MIN3,4.666559050116847,106.33123178211285,8.598259169613431
2001-03-01,MIN3,4.933740985145412,138.89815755721196,26.71819350285647
2001-04-01,MIN3,5.10913665066866,165.52738520888929,17.539566552324803
2001-05-01,MIN3,5.183314710072336,178.272755203495,7.41780594036765
2001-06-01,MIN3,5.215922846896717,184.18171409820812,3.2608136824380907
2001-07-01,MIN3,5.157116414140237,173.66296084275416,-5.880643275648012
2001-08-01,MIN3,5.182119925343443,178.0598848304585,2.5003511203205875
2001-09-01,MIN3,5.365858222128954,213.9747938055043,18.37382967855108
2001-10-01,MIN3,5.269451360605711,194.30932744427264,-9.640686152324296
2001-11-01,MIN3,5.286911607594245,197.7318080240019,1.7460246988534323
2001-12-01,MIN3,5.246541916025277,189.90841241584232,-4.036969156896841
2002-01-01,MIN3,4.986753650219496,146.4601898981925,-25.97882658057804
2002-02-01,MIN3,4.9440413252676425,140.33624952585586,-4.271232495185373
2002-03-01,MIN3,5.17205423803214,176.2765798589054,22.801291276449742
2002-04-01,MIN3,5.2373501287770745,188.17081274948072,6.529589074493458
2002-05-01,MIN3,5.317906634402378,203.9564793168045,8.055650562530392
2002-06-01,MIN3,5.366017192702429,214.00881220507551,4.811055830005095
2002-07-01,MIN3,5.297262922742392,199.78922238497574,-6.875426996003764
2002-08-01,MIN3,5.227809261980403,186.38403733700244,-6.9453660761988445
2002-09-01,MIN3,5.201840158557943,181.60611864123538,-2.5969103422460726
2002-10-01,MIN3,5.3241286570742306,205.2294572973221,12.228849851628798
2002-11-01,MIN3,5.288625292962136,198.07094863733593,-3.5503364112094538
2002-12-01,MIN3,5.249897069249315,190.54665433902773,-3.8728223712820586
2003-01-01,MIN3,5.052916426965898,156.478156782767,-19.69806422834175
2003-02-01,MIN3,5.081775548976291,161.05977171514988,2.8859122010392646
2003-03-01,MIN3,5.224849781786997,185.83325288997213,14.30742328107062
2003-04-01,MIN3,5.264131748984576,193.27842172798879,3.9281967197578815
2003-05-01,MIN3,5.296494007269856,199.6356604062946,3.2362258285280276
2003-06-01,MIN3,5.299329988102786,200.20262688581153,0.28359808329305736
2003-07-01,MIN3,5.2612149559702885,192.715489954516,-3.8115032132497895
2003-08-01,MIN3,5.3093947923127285,202.2278015249821,4.817983634243994
2003-09-01,MIN3,5.2523234744056415,191.00955909376816,-5.707131790708697
2003-10-01,MIN3,5.349920297591906,210.59151254709394,9.759682318626428
2003-11-01,MIN3,5.330599594029062,206.56179024896943,-1.9320703562843988
2003-12-01,MIN3,5.302856741926188,200.90993878998916,-2.7742852102873528
2004-01-01,MIN3,5.048531385397225,155.79349579122783,-25.432535652896338
2004-02-01,MIN3,5.077440306745296,160.36304991119093,2.8908921348071104
2004-03-01,MIN3,5.24950011104224,190.47103029154323,17.205980429694367
2004-04-01,MIN3,5.301939808638805,200.7258022127263,5.243969759656508
2004-05-01,MIN3,5.345764064410321,209.71806150533897,4.382425577151583
2004-06-01,MIN3,5.326430401692221,205.70238716920335,-1.9333662718099554
2004-07-01,MIN3,5.249937940080452,190.55444229830994,-7.649246161176926
2004-08-01,MIN3,5.173902767355012,176.60273364525523,-7.603517272543936
2004-09-01,MIN3,5.093025470752825,162.8819117974116,-8.087729660218734
2004-10-01,MIN3,5.121794834873899,167.63597866923908,2.8769364121074226
2004-11-01,MIN3,5.119046040279024,167.17581453525355,-0.27487945948756476
2004-12-01,MIN3,5.1435580026830126,171.32425734390566,2.4511962403988896
2005-01-01,MIN3,5.114134396395478,166.35671966613654,-2.9423606287534376
2005-02-01,MIN3,5.030826313564778,153.05943554377123,-8.330808283070024
2005-03-01,MIN3,5.23458282674848,187.6508071158078,20.375651318370203
2005-04-01,MIN3,5.344747965344121,209.50507540469212,11.016513859564103
2005-05-01,MIN3,5.322151082697562,204.82400182255026,-2.259688264655857
2005-06-01,MIN3,5.188309968742131,179.16550162279705,-13.384111395543119
2005-07-01,MIN3,5.145838037155463,171.71532821473306,-4.247193158666818
2005-08-01,MIN3,5.153147282290137,172.9750357894414,0.7309245134673681
